"","Block","RandOrder","Word","TargetValence","PrimeValence","Answer","RandTransp","RT","Correct","Id","Congruence","OMSI","AGE","GENDER","MusExpertise"
"1515","MAJ_DIM",6,"kiss","PosWord","PosChord",2,2,354,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Congruent",2,28,1,"Non-musician"
"1516","MAJ_DIM",17,"sweet","PosWord","NegChord",2,3,426,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1517","MAJ_DIM",29,"arrest","NegWord","NegChord",1,10,463,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Congruent",2,28,1,"Non-musician"
"1518","MAJ_DIM",20,"cuddle","PosWord","NegChord",2,2,429,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1519","MAJ_DIM",31,"dismal","NegWord","NegChord",1,8,464,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Congruent",2,28,1,"Non-musician"
"1520","MAJ_DIM",29,"arrest","NegWord","NegChord",1,5,420,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Congruent",2,28,1,"Non-musician"
"1521","MAJ_DIM",17,"sweet","PosWord","NegChord",2,4,383,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1522","MAJ_DIM",1,"sweet","PosWord","PosChord",2,9,399,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Congruent",2,28,1,"Non-musician"
"1523","MAJ_DIM",9,"rabid","NegWord","PosChord",1,8,424,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1524","MAJ_DIM",11,"death","NegWord","PosChord",1,3,448,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1525","MAJ_DIM",28,"vomit","NegWord","NegChord",1,5,531,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Congruent",2,28,1,"Non-musician"
"1526","MAJ_DIM",12,"vomit","NegWord","PosChord",1,7,390,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1527","MAJ_DIM",32,"morgue","NegWord","NegChord",1,10,517,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Congruent",2,28,1,"Non-musician"
"1528","MAJ_DIM",14,"fatal","NegWord","PosChord",1,6,444,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1529","MAJ_DIM",10,"hijack","NegWord","PosChord",1,3,576,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1530","MAJ_DIM",26,"hijack","NegWord","NegChord",1,9,389,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Congruent",2,28,1,"Non-musician"
"1531","MAJ_DIM",19,"gentle","PosWord","NegChord",2,9,561,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1532","MAJ_DIM",24,"relax","PosWord","NegChord",2,6,478,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1533","MAJ_DIM",23,"comfy","PosWord","NegChord",2,5,494,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1534","MAJ_DIM",27,"death","NegWord","NegChord",1,7,442,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Congruent",2,28,1,"Non-musician"
"1535","MAJ_DIM",8,"relax","PosWord","PosChord",2,7,775,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Congruent",2,28,1,"Non-musician"
"1536","MAJ_DIM",16,"morgue","NegWord","PosChord",1,10,502,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1537","MAJ_DIM",25,"rabid","NegWord","NegChord",1,7,473,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Congruent",2,28,1,"Non-musician"
"1538","MAJ_DIM",13,"arrest","NegWord","PosChord",1,7,563,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1539","MAJ_DIM",20,"cuddle","PosWord","NegChord",2,4,384,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1540","MAJ_DIM",18,"lively","PosWord","NegChord",2,11,392,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1541","MAJ_DIM",2,"lively","PosWord","PosChord",2,5,455,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Congruent",2,28,1,"Non-musician"
"1542","MAJ_DIM",5,"excite","PosWord","PosChord",2,3,477,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Congruent",2,28,1,"Non-musician"
"1543","MAJ_DIM",3,"gentle","PosWord","PosChord",2,11,424,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Congruent",2,28,1,"Non-musician"
"1544","MAJ_DIM",7,"comfy","PosWord","PosChord",2,2,376,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Congruent",2,28,1,"Non-musician"
"1545","MAJ_DIM",21,"excite","PosWord","NegChord",2,5,423,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1546","MAJ_DIM",15,"dismal","NegWord","PosChord",1,6,470,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1547","MAJ_DIM",6,"kiss","PosWord","PosChord",2,7,443,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Congruent",2,28,1,"Non-musician"
"1548","MAJ_DIM",22,"kiss","PosWord","NegChord",2,5,455,1,"concept_priming2.2023-05-11-1658.data.5b56f489-c9a2-456c-bf2d-b8cdc9f11428.txt","Incongruent",2,28,1,"Non-musician"
"1549","MAJ_DIM",3,"gentle","PosWord","PosChord",2,11,590,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1550","MAJ_DIM",20,"cuddle","PosWord","NegChord",2,3,575,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1551","MAJ_DIM",15,"dismal","NegWord","PosChord",1,4,610,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1552","MAJ_DIM",13,"arrest","NegWord","PosChord",1,10,528,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1553","MAJ_DIM",6,"kiss","PosWord","PosChord",2,7,596,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1554","MAJ_DIM",14,"fatal","NegWord","PosChord",1,8,565,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1555","MAJ_DIM",23,"comfy","PosWord","NegChord",2,3,609,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1556","MAJ_DIM",31,"dismal","NegWord","NegChord",1,4,625,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1557","MAJ_DIM",11,"death","NegWord","PosChord",1,7,616,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1558","MAJ_DIM",26,"hijack","NegWord","NegChord",1,2,705,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1559","MAJ_DIM",30,"fatal","NegWord","NegChord",1,7,616,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1560","MAJ_DIM",16,"morgue","NegWord","PosChord",1,1,705,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1561","MAJ_DIM",29,"arrest","NegWord","NegChord",1,9,667,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1562","MAJ_DIM",24,"relax","PosWord","NegChord",2,5,606,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1563","MAJ_DIM",12,"vomit","NegWord","PosChord",1,4,537,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1564","MAJ_DIM",7,"comfy","PosWord","PosChord",2,11,592,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1565","MAJ_DIM",25,"rabid","NegWord","NegChord",1,8,624,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1566","MAJ_DIM",1,"sweet","PosWord","PosChord",2,1,551,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1567","MAJ_DIM",19,"gentle","PosWord","NegChord",2,3,498,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1568","MAJ_DIM",8,"relax","PosWord","PosChord",2,9,629,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1569","MAJ_DIM",5,"excite","PosWord","PosChord",2,1,581,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1570","MAJ_DIM",17,"sweet","PosWord","NegChord",2,3,537,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1571","MAJ_DIM",28,"vomit","NegWord","NegChord",1,5,522,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1572","MAJ_DIM",2,"lively","PosWord","PosChord",2,11,530,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1573","MAJ_DIM",27,"death","NegWord","NegChord",1,11,499,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1574","MAJ_DIM",22,"kiss","PosWord","NegChord",2,1,536,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1575","MAJ_DIM",4,"cuddle","PosWord","PosChord",2,6,566,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1576","MAJ_DIM",10,"hijack","NegWord","PosChord",1,3,555,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1577","MAJ_DIM",32,"morgue","NegWord","NegChord",1,1,536,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1578","MAJ_DIM",30,"fatal","NegWord","NegChord",1,10,603,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1579","MAJ_DIM",1,"sweet","PosWord","PosChord",2,7,609,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1580","MAJ_DIM",6,"kiss","PosWord","PosChord",2,9,522,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1581","MAJ_DIM",24,"relax","PosWord","NegChord",2,9,617,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1582","MAJ_DIM",19,"gentle","PosWord","NegChord",2,5,622,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1583","MAJ_DIM",8,"relax","PosWord","PosChord",2,10,582,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1584","MAJ_DIM",17,"sweet","PosWord","NegChord",2,3,550,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1585","MAJ_DIM",32,"morgue","NegWord","NegChord",1,3,572,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1586","MAJ_DIM",18,"lively","PosWord","NegChord",2,6,614,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1587","MAJ_DIM",26,"hijack","NegWord","NegChord",1,7,572,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1588","MAJ_DIM",3,"gentle","PosWord","PosChord",2,9,577,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1589","MAJ_DIM",15,"dismal","NegWord","PosChord",1,7,529,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1590","MAJ_DIM",28,"vomit","NegWord","NegChord",1,9,527,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1591","MAJ_DIM",27,"death","NegWord","NegChord",1,6,563,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1592","MAJ_DIM",22,"kiss","PosWord","NegChord",2,5,573,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1593","MAJ_DIM",25,"rabid","NegWord","NegChord",1,4,740,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1594","MAJ_DIM",31,"dismal","NegWord","NegChord",1,3,571,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1595","MAJ_DIM",20,"cuddle","PosWord","NegChord",2,2,596,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1596","MAJ_DIM",9,"rabid","NegWord","PosChord",1,11,674,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1597","MAJ_DIM",4,"cuddle","PosWord","PosChord",2,3,495,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1598","MAJ_DIM",13,"arrest","NegWord","PosChord",1,8,726,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1599","MAJ_DIM",12,"vomit","NegWord","PosChord",1,6,664,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1600","MAJ_DIM",23,"comfy","PosWord","NegChord",2,9,691,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1601","MAJ_DIM",11,"death","NegWord","PosChord",1,2,580,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1602","MAJ_DIM",2,"lively","PosWord","PosChord",2,1,691,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Congruent",1,25,2,"Non-musician"
"1603","MAJ_DIM",10,"hijack","NegWord","PosChord",1,7,677,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1604","MAJ_DIM",14,"fatal","NegWord","PosChord",1,3,665,1,"concept_priming2.2023-05-11-1659.data.7b9e3352-0564-4449-b8b3-b1df3d59ba92.txt","Incongruent",1,25,2,"Non-musician"
"1605","MAJ_DIM",4,"cuddle","PosWord","PosChord",2,4,780,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1606","MAJ_DIM",30,"fatal","NegWord","NegChord",1,11,494,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1607","MAJ_DIM",16,"morgue","NegWord","PosChord",1,3,629,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1608","MAJ_DIM",9,"rabid","NegWord","PosChord",1,11,684,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1609","MAJ_DIM",31,"dismal","NegWord","NegChord",1,9,564,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1610","MAJ_DIM",32,"morgue","NegWord","NegChord",1,2,567,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1611","MAJ_DIM",8,"relax","PosWord","PosChord",2,5,487,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1612","MAJ_DIM",21,"excite","PosWord","NegChord",2,8,472,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1613","MAJ_DIM",7,"comfy","PosWord","PosChord",2,7,459,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1614","MAJ_DIM",1,"sweet","PosWord","PosChord",2,8,478,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1615","MAJ_DIM",25,"rabid","NegWord","NegChord",1,4,611,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1616","MAJ_DIM",23,"comfy","PosWord","NegChord",2,3,632,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1617","MAJ_DIM",3,"gentle","PosWord","PosChord",2,6,517,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1618","MAJ_DIM",28,"vomit","NegWord","NegChord",1,1,601,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1619","MAJ_DIM",19,"gentle","PosWord","NegChord",2,2,463,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1620","MAJ_DIM",26,"hijack","NegWord","NegChord",1,4,590,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1621","MAJ_DIM",20,"cuddle","PosWord","NegChord",2,10,572,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1622","MAJ_DIM",29,"arrest","NegWord","NegChord",1,11,692,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1623","MAJ_DIM",10,"hijack","NegWord","PosChord",1,9,587,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1624","MAJ_DIM",27,"death","NegWord","NegChord",1,5,510,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1625","MAJ_DIM",15,"dismal","NegWord","PosChord",1,9,493,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1626","MAJ_DIM",14,"fatal","NegWord","PosChord",1,11,557,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1627","MAJ_DIM",18,"lively","PosWord","NegChord",2,7,487,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1628","MAJ_DIM",2,"lively","PosWord","PosChord",2,7,425,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1629","MAJ_DIM",13,"arrest","NegWord","PosChord",1,10,467,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1630","MAJ_DIM",24,"relax","PosWord","NegChord",2,9,458,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1631","MAJ_DIM",6,"kiss","PosWord","PosChord",2,1,551,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1632","MAJ_DIM",17,"sweet","PosWord","NegChord",2,8,461,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1633","MAJ_DIM",11,"death","NegWord","PosChord",1,10,467,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1634","MAJ_DIM",5,"excite","PosWord","PosChord",2,2,577,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1635","MAJ_DIM",12,"vomit","NegWord","PosChord",1,11,563,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1636","MAJ_DIM",17,"sweet","PosWord","NegChord",2,1,565,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1637","MAJ_DIM",12,"vomit","NegWord","PosChord",1,8,507,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1638","MAJ_DIM",18,"lively","PosWord","NegChord",2,1,442,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Incongruent",2,26,1,"Non-musician"
"1639","MAJ_DIM",5,"excite","PosWord","PosChord",2,11,453,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1640","MAJ_DIM",32,"morgue","NegWord","NegChord",1,4,548,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
"1641","MAJ_DIM",2,"lively","PosWord","PosChord",2,11,434,1,"concept_priming2.2023-05-11-1659.data.bf1e797d-a9ac-4ff0-8145-712d9b9d8f8a.txt","Congruent",2,26,1,"Non-musician"
